customer_id,customer_type,age_group,income_range,visit_frequency,avg_spend_customer,price_sensitivity_score,time_slot,day_of_week,is_weekend,total_orders_hour,demand_level,items_ordered,order_value,discount_applied,final_price,discount_purchase_intent,peak_price_tolerance,time_flexibility
2032,Regular,25-34,25k-50k,5,737,2,Evening,Thursday,0,5,Low,"Pasta,Fries",648,25,486.0,Maybe,Maybe,1
2033,Regular,35-44,50k-100k,5,658,2,Evening,Sunday,1,64,High,Burger,564,0,564.0,Maybe,Maybe,0
2034,Regular,18-24,50k-100k,3,404,2,Evening,Monday,0,15,Low,Coke,651,33,436.17,Maybe,Maybe,1
2035,Regular,25-34,25k-50k,6,610,4,Morning,Saturday,1,13,Low,Coke,702,32,477.36,Definitely,No,1
2036,Budget,35-44,25k-50k,1,222,5,Afternoon,Wednesday,0,21,Medium,"Pizza,Burger",505,12,444.4,Definitely,No,1
2037,Regular,18-24,25k-50k,4,439,3,Morning,Sunday,1,11,Low,"Sandwich,Pasta",382,30,267.4,Maybe,Maybe,0
2038,Regular,35-44,50k-100k,6,536,3,Night,Monday,0,19,Low,"Pasta,Pizza,Sandwich",668,25,501.0,Maybe,Maybe,0
2039,Regular,18-24,25k-50k,6,622,3,Evening,Saturday,1,67,High,"Burger,Pasta",691,8,635.72,Maybe,Maybe,1
2040,Budget,18-24,25k-50k,1,363,4,Afternoon,Thursday,0,25,Medium,Fries,369,10,332.1,Definitely,No,1
2041,Regular,18-24,50k-100k,4,469,2,Evening,Friday,0,19,Low,"Burger,Pizza,Coke",468,35,304.2,Maybe,Maybe,1
2042,Budget,18-24,25k-50k,3,216,4,Evening,Tuesday,0,10,Low,Sandwich,640,38,396.8,Definitely,No,1
2043,Regular,25-34,25k-50k,3,421,3,Afternoon,Monday,0,35,Medium,"Burger,Sandwich",702,14,603.72,Maybe,Maybe,1
2044,Regular,25-34,25k-50k,5,572,4,Evening,Wednesday,0,6,Low,Pasta,427,25,320.25,Definitely,No,1
2045,Premium,35-44,100k+,7,1101,1,Night,Sunday,1,17,Low,"Coke,Fries",580,20,464.0,No,Yes,0
2046,Budget,35-44,25k-50k,3,251,5,Afternoon,Monday,0,25,Medium,Sandwich,638,15,542.3,Definitely,No,1
2047,Regular,18-24,25k-50k,6,423,3,Evening,Monday,0,14,Low,"Pizza,Coke",524,32,356.32,Maybe,Maybe,0
2048,Budget,25-34,25k-50k,2,243,5,Night,Sunday,1,14,Low,"Sandwich,Pasta",601,26,444.74,Definitely,No,1
2049,Regular,18-24,50k-100k,5,779,4,Evening,Tuesday,0,11,Low,"Pizza,Pasta",306,30,214.2,Definitely,No,1
2050,Regular,25-34,50k-100k,5,470,2,Evening,Monday,0,9,Low,Pasta,275,22,214.5,Maybe,Maybe,1
2051,Premium,18-24,50k-100k,8,824,2,Evening,Saturday,1,69,High,"Burger,Sandwich",701,1,693.99,Maybe,Maybe,0
2052,Premium,18-24,50k-100k,7,885,1,Evening,Wednesday,0,5,Low,"Sandwich,Coke",517,33,346.39,No,Yes,0
2053,Budget,35-44,<25k,2,383,4,Night,Monday,0,7,Low,Pasta,590,35,383.5,Definitely,No,1
2054,Premium,25-34,50k-100k,5,1070,2,Night,Friday,0,7,Low,"Fries,Burger",433,30,303.1,Maybe,Maybe,0
2055,Regular,35-44,25k-50k,5,777,2,Afternoon,Friday,0,29,Medium,"Fries,Pizza,Burger",563,17,467.29,Maybe,Maybe,1
2056,Budget,35-44,25k-50k,1,334,5,Evening,Wednesday,0,15,Low,Sandwich,240,26,177.6,Definitely,No,1
2057,Budget,35-44,<25k,2,313,5,Evening,Sunday,1,71,High,"Pasta,Coke,Fries",443,3,429.71,Definitely,No,1
2058,Regular,25-34,50k-100k,3,615,4,Night,Wednesday,0,19,Low,"Sandwich,Pasta,Pizza",701,32,476.68,Definitely,No,1
2059,Regular,25-34,25k-50k,5,500,4,Evening,Friday,0,5,Low,"Burger,Sandwich",362,28,260.64,Definitely,No,1
2060,Regular,35-44,50k-100k,3,757,4,Evening,Wednesday,0,19,Low,"Pizza,Fries,Sandwich",362,39,220.82,Definitely,No,1
2061,Regular,35-44,25k-50k,5,732,4,Evening,Sunday,1,50,High,"Coke,Sandwich,Burger",799,2,783.02,Definitely,No,1
2062,Budget,35-44,<25k,3,383,4,Evening,Wednesday,0,7,Low,"Burger,Pasta,Coke",200,34,132.0,Definitely,No,1
2063,Regular,25-34,25k-50k,5,634,2,Evening,Thursday,0,10,Low,"Pasta,Coke",595,20,476.0,Maybe,Maybe,0
2064,Premium,35-44,100k+,7,880,2,Afternoon,Wednesday,0,20,Medium,"Pasta,Pizza",680,11,605.2,Maybe,Maybe,0
2065,Budget,35-44,25k-50k,1,319,4,Morning,Thursday,0,5,Low,"Pasta,Coke,Sandwich",326,38,202.12,Definitely,No,1
2066,Budget,35-44,<25k,3,209,5,Evening,Thursday,0,13,Low,Pizza,696,36,445.44,Definitely,No,1
2067,Premium,25-34,50k-100k,6,1110,2,Evening,Saturday,1,51,High,"Sandwich,Pasta,Coke",662,3,642.14,Maybe,Maybe,0
2068,Regular,25-34,50k-100k,5,607,4,Evening,Wednesday,0,16,Low,"Coke,Burger",677,26,500.98,Definitely,No,1
2069,Budget,18-24,25k-50k,3,267,4,Night,Thursday,0,16,Low,"Fries,Pasta,Pizza",254,24,193.04,Definitely,No,1
2070,Budget,25-34,25k-50k,3,353,4,Afternoon,Wednesday,0,38,Medium,Burger,458,14,393.88,Definitely,No,1
2071,Premium,18-24,50k-100k,5,1300,1,Morning,Saturday,1,17,Low,Fries,637,34,420.42,No,Yes,0
2072,Budget,35-44,<25k,3,207,4,Evening,Sunday,1,59,High,"Fries,Coke,Sandwich",260,2,254.8,Definitely,No,1
2073,Regular,18-24,25k-50k,4,548,4,Afternoon,Tuesday,0,21,Medium,"Pasta,Fries",393,11,349.77,Definitely,No,1
2074,Budget,35-44,25k-50k,1,352,4,Evening,Thursday,0,14,Low,"Pasta,Sandwich",420,30,294.0,Definitely,No,1
2075,Premium,35-44,100k+,8,1075,1,Afternoon,Wednesday,0,21,Medium,Burger,789,18,646.98,No,Yes,0
2076,Regular,25-34,25k-50k,6,599,4,Evening,Friday,0,19,Low,"Coke,Sandwich",691,29,490.61,Definitely,No,1
2077,Premium,35-44,100k+,8,828,1,Evening,Friday,0,7,Low,Pizza,361,33,241.87,No,Yes,0
2078,Premium,35-44,50k-100k,7,1265,1,Evening,Sunday,1,74,High,Sandwich,732,8,673.44,No,Yes,0
2079,Budget,35-44,25k-50k,2,209,5,Evening,Thursday,0,11,Low,Pasta,648,36,414.72,Definitely,No,1
2080,Budget,35-44,25k-50k,3,232,5,Afternoon,Thursday,0,34,Medium,"Coke,Burger",655,12,576.4,Definitely,No,1
2081,Regular,35-44,50k-100k,3,456,2,Night,Saturday,1,16,Low,"Coke,Fries",200,32,136.0,Maybe,Maybe,1
2082,Budget,18-24,25k-50k,1,285,5,Evening,Wednesday,0,11,Low,Coke,379,23,291.83,Definitely,No,1
2083,Regular,18-24,25k-50k,3,504,4,Morning,Saturday,1,11,Low,"Coke,Pasta",727,36,465.28,Definitely,No,1
2084,Regular,25-34,50k-100k,5,689,4,Evening,Tuesday,0,6,Low,"Burger,Coke,Pizza",241,28,173.52,Definitely,No,1
2085,Regular,18-24,25k-50k,6,664,4,Evening,Friday,0,13,Low,"Pasta,Pizza",759,35,493.35,Definitely,No,1
2086,Regular,25-34,25k-50k,4,735,4,Night,Friday,0,10,Low,Fries,407,32,276.76,Definitely,No,1
2087,Budget,25-34,<25k,3,287,5,Night,Monday,0,8,Low,"Sandwich,Fries,Pasta",453,29,321.63,Definitely,No,1
2088,Budget,25-34,25k-50k,2,275,4,Evening,Friday,0,12,Low,"Coke,Fries,Pizza",654,30,457.8,Definitely,No,1
2089,Premium,25-34,50k-100k,6,1044,2,Evening,Sunday,1,75,High,"Burger,Sandwich,Fries",241,5,228.95,Maybe,Maybe,0
2090,Regular,25-34,50k-100k,5,472,4,Afternoon,Sunday,1,35,Medium,Coke,608,15,516.8,Definitely,No,1
2091,Regular,18-24,25k-50k,5,438,2,Evening,Monday,0,13,Low,"Fries,Pasta,Burger",260,32,176.8,Maybe,Maybe,0
2092,Budget,25-34,25k-50k,2,204,4,Evening,Sunday,1,69,High,"Sandwich,Pasta,Fries",332,5,315.4,Definitely,No,1
2093,Budget,18-24,<25k,2,354,4,Afternoon,Tuesday,0,29,Medium,"Coke,Sandwich",772,19,625.32,Definitely,No,1
2094,Regular,18-24,50k-100k,3,777,3,Afternoon,Monday,0,34,Medium,Fries,331,18,271.42,Maybe,Maybe,0
2095,Budget,35-44,25k-50k,3,273,5,Night,Saturday,1,10,Low,"Fries,Coke,Pizza",565,30,395.5,Definitely,No,1
2096,Regular,25-34,25k-50k,3,494,4,Evening,Wednesday,0,5,Low,"Burger,Pizza",421,34,277.86,Definitely,No,1
2097,Budget,35-44,<25k,2,298,4,Night,Monday,0,5,Low,"Pizza,Pasta",739,23,569.03,Definitely,No,1
2098,Premium,35-44,100k+,8,1445,1,Night,Monday,0,5,Low,Fries,690,38,427.8,No,Yes,0
2099,Budget,35-44,<25k,1,282,4,Afternoon,Sunday,1,29,Medium,"Fries,Burger",467,17,387.61,Definitely,No,1
2100,Budget,18-24,<25k,1,321,4,Evening,Friday,0,19,Low,"Coke,Sandwich",472,25,354.0,Definitely,No,1
2101,Regular,25-34,50k-100k,3,773,3,Evening,Tuesday,0,12,Low,"Fries,Coke",615,32,418.2,Maybe,Maybe,0
2102,Regular,35-44,25k-50k,5,688,3,Night,Thursday,0,17,Low,Coke,545,29,386.95,Maybe,Maybe,0
2103,Budget,35-44,25k-50k,1,233,4,Night,Friday,0,8,Low,Burger,279,26,206.46,Definitely,No,1
2104,Budget,18-24,25k-50k,2,311,5,Evening,Wednesday,0,19,Low,"Fries,Coke,Pizza",497,31,342.93,Definitely,No,1
2105,Premium,25-34,50k-100k,9,1346,2,Evening,Tuesday,0,14,Low,"Pizza,Coke,Pasta",433,22,337.74,Maybe,Maybe,0
2106,Premium,35-44,50k-100k,8,948,2,Evening,Tuesday,0,17,Low,"Coke,Fries,Burger",587,24,446.12,Maybe,Maybe,1
2107,Budget,25-34,<25k,2,383,4,Morning,Thursday,0,17,Low,"Pizza,Coke,Pasta",492,34,324.72,Definitely,No,1
2108,Regular,35-44,25k-50k,6,779,4,Night,Friday,0,18,Low,"Sandwich,Pizza,Fries",443,37,279.09,Definitely,No,1
2109,Budget,18-24,25k-50k,3,256,5,Evening,Sunday,1,70,High,Sandwich,358,7,332.94,Definitely,No,1
2110,Regular,35-44,50k-100k,5,473,4,Evening,Saturday,1,69,High,"Pizza,Fries,Sandwich",503,4,482.88,Definitely,No,1
2111,Premium,25-34,100k+,7,828,2,Evening,Thursday,0,13,Low,Pizza,529,23,407.33,Maybe,Maybe,1
2112,Regular,18-24,25k-50k,3,752,2,Afternoon,Monday,0,28,Medium,"Pizza,Sandwich,Coke",218,16,183.12,Maybe,Maybe,1
2113,Budget,35-44,25k-50k,1,260,4,Morning,Sunday,1,17,Low,"Burger,Coke,Pasta",454,31,313.26,Definitely,No,1
2114,Regular,18-24,50k-100k,3,652,3,Night,Thursday,0,14,Low,"Fries,Pizza",765,22,596.7,Maybe,Maybe,0
2115,Budget,35-44,<25k,2,336,4,Evening,Wednesday,0,10,Low,Coke,204,34,134.64,Definitely,No,1
2116,Budget,25-34,25k-50k,3,218,5,Evening,Sunday,1,68,High,Fries,542,2,531.16,Definitely,No,1
2117,Regular,18-24,50k-100k,4,545,3,Night,Tuesday,0,16,Low,"Pasta,Burger",674,22,525.72,Maybe,Maybe,0
2118,Budget,35-44,<25k,1,325,4,Evening,Tuesday,0,13,Low,"Pizza,Coke",293,33,196.31,Definitely,No,1
2119,Budget,18-24,<25k,3,261,5,Afternoon,Saturday,1,24,Medium,"Coke,Pasta,Pizza",369,14,317.34,Definitely,No,1
2120,Regular,18-24,25k-50k,4,740,4,Evening,Monday,0,15,Low,"Burger,Coke,Fries",663,35,430.95,Definitely,No,1
2121,Regular,35-44,25k-50k,6,446,2,Evening,Wednesday,0,12,Low,Sandwich,597,26,441.78,Maybe,Maybe,1
2122,Premium,25-34,100k+,5,927,1,Evening,Tuesday,0,15,Low,Coke,380,28,273.6,No,Yes,0
2123,Regular,18-24,25k-50k,6,423,2,Afternoon,Thursday,0,39,Medium,Burger,412,15,350.2,Maybe,Maybe,0
2124,Regular,18-24,50k-100k,6,736,3,Evening,Sunday,1,71,High,Fries,420,2,411.6,Maybe,Maybe,0
2125,Regular,35-44,50k-100k,4,498,2,Evening,Tuesday,0,6,Low,Sandwich,426,29,302.46,Maybe,Maybe,0
2126,Budget,18-24,<25k,1,314,5,Morning,Monday,0,5,Low,"Sandwich,Burger",391,31,269.79,Definitely,No,1
2127,Budget,25-34,25k-50k,3,308,4,Morning,Monday,0,7,Low,"Burger,Coke",570,38,353.4,Definitely,No,1
2128,Regular,35-44,25k-50k,3,703,3,Night,Tuesday,0,9,Low,"Sandwich,Fries",756,29,536.76,Maybe,Maybe,0
2129,Premium,18-24,100k+,8,1445,1,Morning,Sunday,1,9,Low,"Fries,Coke,Sandwich",691,37,435.33,No,Yes,0
2130,Budget,35-44,<25k,3,234,5,Evening,Monday,0,16,Low,Fries,451,39,275.11,Definitely,No,1
2131,Budget,18-24,<25k,3,396,5,Evening,Saturday,1,77,High,"Fries,Coke,Sandwich",653,9,594.23,Definitely,No,1
2132,Budget,35-44,25k-50k,3,204,5,Morning,Monday,0,5,Low,"Coke,Pizza",210,32,142.8,Definitely,No,1
2133,Budget,25-34,<25k,1,330,5,Evening,Friday,0,19,Low,Coke,406,39,247.66,Definitely,No,1
2134,Budget,18-24,<25k,1,388,4,Evening,Sunday,1,50,High,"Pizza,Pasta",375,7,348.75,Definitely,No,1
2135,Budget,35-44,25k-50k,3,287,5,Evening,Friday,0,7,Low,"Pizza,Coke",656,32,446.08,Definitely,No,1
2136,Premium,25-34,50k-100k,7,887,1,Night,Monday,0,12,Low,"Sandwich,Burger,Fries",751,32,510.68,No,Yes,0
2137,Budget,35-44,<25k,1,252,5,Evening,Thursday,0,15,Low,"Coke,Burger",314,34,207.24,Definitely,No,1
2138,Budget,25-34,<25k,1,391,5,Night,Saturday,1,17,Low,"Fries,Burger",502,20,401.6,Definitely,No,1
2139,Budget,18-24,<25k,3,363,4,Evening,Monday,0,16,Low,Pizza,526,24,399.76,Definitely,No,1
2140,Regular,25-34,25k-50k,6,563,3,Night,Tuesday,0,12,Low,"Sandwich,Pizza",676,36,432.64,Maybe,Maybe,1
2141,Premium,25-34,50k-100k,8,1143,2,Evening,Sunday,1,56,High,"Coke,Sandwich",458,0,458.0,Maybe,Maybe,0
2142,Regular,25-34,25k-50k,6,645,4,Afternoon,Saturday,1,25,Medium,Burger,572,10,514.8,Definitely,No,1
2143,Budget,18-24,25k-50k,1,250,4,Evening,Saturday,1,73,High,"Sandwich,Burger",369,6,346.86,Definitely,No,1
2144,Budget,18-24,25k-50k,1,220,5,Night,Sunday,1,8,Low,"Pizza,Fries",524,34,345.84,Definitely,No,1
2145,Budget,35-44,25k-50k,1,236,5,Evening,Monday,0,14,Low,"Fries,Sandwich",207,29,146.97,Definitely,No,1
2146,Regular,35-44,50k-100k,3,424,2,Night,Sunday,1,9,Low,Pasta,754,22,588.12,Maybe,Maybe,0
2147,Regular,35-44,25k-50k,6,716,3,Afternoon,Sunday,1,39,Medium,"Pizza,Sandwich",685,11,609.65,Maybe,Maybe,1
2148,Premium,35-44,50k-100k,8,1349,2,Night,Wednesday,0,19,Low,Fries,595,33,398.65,Maybe,Maybe,0
2149,Budget,18-24,25k-50k,1,306,4,Evening,Monday,0,9,Low,"Pizza,Sandwich,Coke",213,34,140.58,Definitely,No,1
2150,Premium,25-34,100k+,8,826,1,Afternoon,Friday,0,28,Medium,Sandwich,251,14,215.86,No,Yes,0
2151,Premium,35-44,50k-100k,7,1446,1,Morning,Wednesday,0,8,Low,"Fries,Sandwich",454,24,345.04,No,Yes,0
2152,Budget,25-34,25k-50k,2,331,4,Afternoon,Friday,0,33,Medium,Sandwich,441,12,388.08,Definitely,No,1
2153,Budget,25-34,<25k,1,336,4,Morning,Friday,0,14,Low,"Coke,Pasta",794,37,500.22,Definitely,No,1
2154,Budget,35-44,25k-50k,1,344,5,Evening,Tuesday,0,11,Low,"Fries,Pasta",304,21,240.16,Definitely,No,1
2155,Regular,35-44,25k-50k,5,658,4,Evening,Wednesday,0,12,Low,"Pizza,Fries",530,32,360.4,Definitely,No,1
2156,Regular,25-34,25k-50k,3,786,2,Morning,Saturday,1,9,Low,"Sandwich,Coke,Pasta",691,29,490.61,Maybe,Maybe,1
2157,Regular,35-44,50k-100k,3,583,4,Evening,Thursday,0,8,Low,Coke,246,28,177.12,Definitely,No,1
2158,Budget,25-34,<25k,2,346,4,Afternoon,Wednesday,0,27,Medium,Sandwich,609,15,517.65,Definitely,No,1
2159,Budget,18-24,<25k,1,328,5,Night,Saturday,1,16,Low,"Fries,Pasta,Sandwich",763,22,595.14,Definitely,No,1
2160,Premium,18-24,100k+,8,1030,1,Evening,Wednesday,0,10,Low,"Fries,Pizza",433,34,285.78,No,Yes,0
2161,Budget,18-24,<25k,2,234,5,Night,Friday,0,7,Low,"Burger,Sandwich,Fries",593,38,367.66,Definitely,No,1
2162,Regular,25-34,25k-50k,5,679,4,Evening,Tuesday,0,9,Low,Pasta,212,23,163.24,Definitely,No,1
2163,Regular,18-24,25k-50k,6,598,3,Evening,Thursday,0,14,Low,"Fries,Pizza,Coke",594,31,409.86,Maybe,Maybe,0
2164,Regular,25-34,50k-100k,4,680,3,Evening,Tuesday,0,8,Low,"Burger,Fries,Pizza",308,35,200.2,Maybe,Maybe,1
2165,Regular,35-44,25k-50k,5,642,3,Evening,Sunday,1,59,High,"Coke,Pizza",740,2,725.2,Maybe,Maybe,1
2166,Budget,25-34,<25k,3,227,5,Afternoon,Tuesday,0,34,Medium,"Pasta,Coke,Sandwich",510,13,443.7,Definitely,No,1
2167,Budget,35-44,<25k,2,218,4,Evening,Saturday,1,77,High,"Coke,Sandwich,Pasta",684,2,670.32,Definitely,No,1
2168,Premium,35-44,50k-100k,7,1200,1,Evening,Wednesday,0,16,Low,"Sandwich,Pizza",459,38,284.58,No,Yes,0
2169,Regular,35-44,25k-50k,4,752,2,Evening,Saturday,1,57,High,"Sandwich,Pasta,Burger",329,0,329.0,Maybe,Maybe,1
2170,Budget,18-24,25k-50k,2,266,5,Morning,Wednesday,0,12,Low,"Pasta,Fries",531,39,323.91,Definitely,No,1
2171,Regular,25-34,50k-100k,4,501,2,Afternoon,Friday,0,31,Medium,"Pasta,Coke,Fries",534,14,459.24,Maybe,Maybe,0
2172,Regular,25-34,25k-50k,6,459,2,Evening,Wednesday,0,9,Low,"Burger,Fries",744,22,580.32,Maybe,Maybe,1
2173,Budget,18-24,25k-50k,1,287,4,Evening,Friday,0,19,Low,Fries,485,31,334.65,Definitely,No,1
2174,Premium,18-24,100k+,5,1463,1,Evening,Tuesday,0,16,Low,"Pasta,Fries",212,30,148.4,No,Yes,0
2175,Budget,18-24,25k-50k,3,277,5,Evening,Monday,0,13,Low,"Burger,Coke,Pizza",719,30,503.3,Definitely,No,1
2176,Regular,35-44,25k-50k,4,653,4,Afternoon,Thursday,0,38,Medium,Pasta,507,18,415.74,Definitely,No,1
2177,Regular,18-24,25k-50k,5,738,4,Evening,Tuesday,0,9,Low,"Pizza,Sandwich",533,36,341.12,Definitely,No,1
2178,Premium,35-44,100k+,8,1413,2,Evening,Saturday,1,74,High,"Pasta,Sandwich",758,5,720.1,Maybe,Maybe,1
2179,Budget,35-44,25k-50k,1,315,5,Afternoon,Tuesday,0,20,Medium,Sandwich,788,14,677.68,Definitely,No,1
2180,Budget,35-44,<25k,1,258,4,Evening,Saturday,1,61,High,"Fries,Burger",205,6,192.7,Definitely,No,1
2181,Budget,18-24,25k-50k,2,213,4,Evening,Saturday,1,59,High,"Coke,Sandwich,Pizza",315,3,305.55,Definitely,No,1
2182,Budget,35-44,<25k,3,335,4,Morning,Friday,0,14,Low,"Pasta,Pizza,Fries",508,22,396.24,Definitely,No,1
2183,Budget,18-24,25k-50k,2,379,4,Evening,Saturday,1,73,High,Coke,667,1,660.33,Definitely,No,1
2184,Regular,18-24,25k-50k,3,610,3,Evening,Saturday,1,55,High,"Pasta,Pizza",573,6,538.62,Maybe,Maybe,1
2185,Regular,25-34,50k-100k,3,695,3,Afternoon,Monday,0,35,Medium,"Pizza,Pasta,Burger",782,16,656.88,Maybe,Maybe,1
2186,Premium,18-24,100k+,5,1219,2,Evening,Tuesday,0,7,Low,"Coke,Sandwich,Pizza",735,26,543.9,Maybe,Maybe,0
2187,Premium,35-44,100k+,6,1002,2,Evening,Thursday,0,17,Low,"Burger,Coke,Pasta",680,25,510.0,Maybe,Maybe,1
2188,Regular,25-34,25k-50k,4,673,4,Night,Thursday,0,11,Low,Burger,572,32,388.96,Definitely,No,1
2189,Regular,18-24,25k-50k,6,540,2,Night,Tuesday,0,18,Low,Burger,601,21,474.79,Maybe,Maybe,1
2190,Budget,25-34,25k-50k,1,231,5,Morning,Wednesday,0,9,Low,"Fries,Sandwich,Coke",541,36,346.24,Definitely,No,1
2191,Regular,25-34,25k-50k,4,791,2,Afternoon,Saturday,1,38,Medium,"Pasta,Sandwich",245,18,200.9,Maybe,Maybe,1
2192,Regular,25-34,50k-100k,3,718,4,Afternoon,Friday,0,37,Medium,"Fries,Pizza,Sandwich",710,12,624.8,Definitely,No,1
2193,Budget,18-24,<25k,3,274,5,Evening,Thursday,0,15,Low,Coke,433,34,285.78,Definitely,No,1
2194,Premium,25-34,50k-100k,5,1420,1,Evening,Sunday,1,50,High,Sandwich,215,0,215.0,No,Yes,0
2195,Budget,25-34,25k-50k,1,342,5,Evening,Saturday,1,53,High,"Pizza,Fries,Sandwich",674,1,667.26,Definitely,No,1
2196,Premium,35-44,100k+,8,1320,2,Evening,Thursday,0,12,Low,"Fries,Coke",798,33,534.66,Maybe,Maybe,0
2197,Regular,25-34,50k-100k,3,525,2,Evening,Sunday,1,69,High,"Fries,Sandwich",759,1,751.41,Maybe,Maybe,0
2198,Regular,18-24,50k-100k,4,681,2,Evening,Tuesday,0,11,Low,Fries,469,27,342.37,Maybe,Maybe,1
2199,Premium,25-34,100k+,5,1372,2,Night,Friday,0,5,Low,"Sandwich,Pizza,Fries",294,32,199.92,Maybe,Maybe,0
2200,Premium,18-24,50k-100k,7,886,2,Evening,Thursday,0,13,Low,"Burger,Sandwich,Coke",340,30,238.0,Maybe,Maybe,1
2201,Budget,35-44,25k-50k,2,327,5,Afternoon,Monday,0,39,Medium,"Fries,Sandwich",719,17,596.77,Definitely,No,1
2202,Budget,35-44,25k-50k,1,373,5,Night,Monday,0,12,Low,"Pizza,Fries,Sandwich",638,32,433.84,Definitely,No,1
2203,Budget,18-24,<25k,2,283,4,Afternoon,Sunday,1,21,Medium,"Fries,Pizza,Burger",365,16,306.6,Definitely,No,1
2204,Budget,25-34,25k-50k,2,332,5,Afternoon,Wednesday,0,29,Medium,"Pasta,Coke,Burger",701,16,588.84,Definitely,No,1
2205,Budget,18-24,<25k,3,380,4,Evening,Tuesday,0,17,Low,Fries,336,36,215.04,Definitely,No,1
2206,Regular,35-44,50k-100k,5,467,3,Evening,Thursday,0,5,Low,"Burger,Pizza",688,39,419.68,Maybe,Maybe,0
2207,Regular,18-24,50k-100k,5,791,3,Evening,Tuesday,0,15,Low,Sandwich,575,28,414.0,Maybe,Maybe,0
2208,Regular,35-44,25k-50k,4,571,4,Evening,Sunday,1,70,High,"Pasta,Pizza,Coke",775,0,775.0,Definitely,No,1
2209,Budget,35-44,<25k,1,284,5,Evening,Tuesday,0,12,Low,"Sandwich,Burger,Fries",379,32,257.72,Definitely,No,1
2210,Premium,35-44,50k-100k,8,860,2,Evening,Monday,0,19,Low,"Sandwich,Pasta,Pizza",216,21,170.64,Maybe,Maybe,1
2211,Regular,35-44,25k-50k,3,614,2,Evening,Tuesday,0,12,Low,"Sandwich,Pasta,Fries",768,33,514.56,Maybe,Maybe,0
2212,Regular,25-34,25k-50k,5,586,2,Evening,Thursday,0,18,Low,Sandwich,606,33,406.02,Maybe,Maybe,0
2213,Regular,35-44,25k-50k,6,483,4,Afternoon,Thursday,0,21,Medium,"Coke,Fries",261,13,227.07,Definitely,No,1
2214,Premium,25-34,50k-100k,8,825,1,Afternoon,Thursday,0,38,Medium,Burger,516,18,423.12,No,Yes,0
2215,Regular,25-34,25k-50k,3,549,3,Evening,Sunday,1,59,High,"Pizza,Pasta",463,0,463.0,Maybe,Maybe,1
2216,Regular,18-24,50k-100k,5,709,3,Evening,Thursday,0,18,Low,Burger,233,23,179.41,Maybe,Maybe,1
2217,Premium,35-44,100k+,6,1365,1,Evening,Tuesday,0,11,Low,"Pizza,Coke",280,34,184.8,No,Yes,0
2218,Budget,35-44,25k-50k,2,245,5,Afternoon,Sunday,1,26,Medium,"Fries,Coke,Burger",675,14,580.5,Definitely,No,1
2219,Regular,25-34,50k-100k,4,540,4,Night,Wednesday,0,15,Low,"Coke,Burger",646,28,465.12,Definitely,No,1
2220,Premium,18-24,50k-100k,7,1170,1,Evening,Wednesday,0,11,Low,"Fries,Coke",631,21,498.49,No,Yes,0
2221,Regular,18-24,25k-50k,3,540,4,Evening,Friday,0,17,Low,Pasta,426,37,268.38,Definitely,No,1
2222,Regular,18-24,50k-100k,3,517,2,Night,Wednesday,0,7,Low,Sandwich,593,37,373.59,Maybe,Maybe,0
2223,Regular,18-24,25k-50k,6,587,2,Night,Saturday,1,11,Low,"Sandwich,Burger",319,23,245.63,Maybe,Maybe,1
2224,Regular,35-44,25k-50k,4,550,4,Afternoon,Sunday,1,21,Medium,"Coke,Pasta",600,17,498.0,Definitely,No,1
2225,Regular,18-24,50k-100k,3,715,2,Night,Friday,0,17,Low,Fries,520,31,358.8,Maybe,Maybe,0
2226,Regular,35-44,50k-100k,5,535,3,Evening,Tuesday,0,19,Low,"Fries,Burger",677,21,534.83,Maybe,Maybe,0
2227,Regular,25-34,25k-50k,3,666,2,Evening,Friday,0,15,Low,"Sandwich,Pizza,Coke",216,39,131.76,Maybe,Maybe,0
2228,Regular,25-34,50k-100k,6,537,4,Evening,Saturday,1,50,High,"Burger,Fries,Coke",441,9,401.31,Definitely,No,1
2229,Regular,25-34,25k-50k,4,761,3,Night,Friday,0,6,Low,"Fries,Pasta,Burger",645,25,483.75,Maybe,Maybe,0
2230,Regular,25-34,25k-50k,5,768,3,Afternoon,Wednesday,0,21,Medium,Pizza,552,19,447.12,Maybe,Maybe,1
2231,Regular,18-24,50k-100k,4,446,4,Evening,Saturday,1,66,High,"Pizza,Burger",361,4,346.56,Definitely,No,1
2232,Premium,35-44,100k+,5,1499,2,Evening,Thursday,0,14,Low,"Sandwich,Burger,Fries",306,36,195.84,Maybe,Maybe,0
2233,Budget,35-44,<25k,2,332,4,Morning,Wednesday,0,18,Low,"Pizza,Fries",472,30,330.4,Definitely,No,1
2234,Budget,25-34,<25k,3,250,4,Night,Saturday,1,17,Low,"Coke,Fries,Pizza",714,35,464.1,Definitely,No,1
2235,Regular,25-34,25k-50k,4,608,2,Evening,Wednesday,0,13,Low,Pasta,780,38,483.6,Maybe,Maybe,0
2236,Budget,35-44,<25k,3,379,4,Night,Monday,0,13,Low,"Pasta,Pizza,Sandwich",447,25,335.25,Definitely,No,1
2237,Regular,25-34,50k-100k,3,473,4,Night,Thursday,0,11,Low,Burger,597,23,459.69,Definitely,No,1
2238,Premium,18-24,100k+,9,1421,1,Evening,Friday,0,18,Low,"Pizza,Burger,Pasta",659,38,408.58,No,Yes,0
